year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,selling_price,sale_date
2008,BMW,3 Series,328xi,Sedan,automatic,wbavc73568kx90558,wi,3.1,89253,black,black,"""financial services remarketing (lease)""",9975,8250,Wed Feb 25 2015 02:00:00 GMT-0800 (PST)
2008,BMW,3 Series,328i,Convertible,,wbawl13508px19795,pa,2.0,64476,silver,black,"""bmw of annapolis/mini of annapolis""",14850,14800,Fri Feb 20 2015 01:15:00 GMT-0800 (PST)
2008,BMW,3 Series,328i,Coupe,automatic,wbawv13568p120409,ca,3.7,62537,black,black,"""clear view systems""",13550,14000,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2008,BMW,3 Series,328i,Sedan,automatic,wbavc53538fz82596,nv,3.6,69637,white,black,"""unique autos""",10550,13300,Fri Feb 20 2015 03:45:00 GMT-0800 (PST)
2008,BMW,5 Series,528xi,Sedan,,wbanv13588cz57827,pa,2.0,122271,gray,black,"""r hollenshead auto sales inc""",7925,8000,Fri Feb 20 2015 09:00:00 GMT-0800 (PST)
2008,BMW,X5,3.0si,SUV,automatic,5uxfe43558l025558,fl,2.0,83402,white,brown,"""d&a fine cars""",15150,15000,Fri Feb 20 2015 09:25:00 GMT-0800 (PST)
2007,BMW,7 Series,750Li,Sedan,automatic,wbahn83587dt69621,md,3.9,103552,black,beige,"""darcars chrysler jeep of rockville""",11850,12500,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2007,BMW,7 Series,750Li,Sedan,automatic,wbahn83527dt66942,md,3.5,62919,silver,gray,"""santander consumer""",14850,15800,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2007,BMW,7 Series,750Li,Sedan,automatic,wbahn83507dt66714,wi,3.3,62792,silver,beige,"""financial services remarketing (lease)""",14850,15500,Wed Feb 25 2015 02:00:00 GMT-0800 (PST)
2007,BMW,3 Series,328xi,Sedan,,wbavc73537kp33569,pa,3.5,85833,green,beige,"""r hollenshead auto sales inc""",8625,9250,Fri Feb 20 2015 09:00:00 GMT-0800 (PST)
2007,BMW,6 Series,650i,Convertible,automatic,wbaek13597cn82490,ca,3.6,61839,black,beige,"""bmw north scottsdale""",20400,20250,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2007,BMW,3 Series,328i,Sedan,automatic,wbava335x7pg52606,nc,2.1,74019,blue,tan,"""fort bragg federal credit union""",9450,10500,Mon Feb 23 2015 01:30:00 GMT-0800 (PST)
2006,BMW,3 Series,325Ci,Convertible,,wbabw33456px83627,pa,4.2,63664,blue,gray,"""gambacorta motors inc""",9575,11600,Fri Feb 20 2015 01:15:00 GMT-0800 (PST)
2006,BMW,M5,Base,Sedan,,wbsnb93586b581653,fl,2.7,60408,black,black,"""tdaf remarketing""",23300,20400,Tue Feb 24 2015 01:00:00 GMT-0800 (PST)
2006,BMW,7 Series,750i,Sedan,automatic,wbahl83546dt06598,ca,3.5,95498,black,black,"""acura of concord""",8775,9200,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2006,BMW,3 Series,330xi,Sedan,automatic,wbavd33566kv61798,wi,1.9,135671,black,beige,"""financial services remarketing (lease)""",7000,5250,Wed Feb 25 2015 02:00:00 GMT-0800 (PST)
2006,BMW,6 Series,650i,Convertible,manual,wbaek13436cn72091,ca,5.0,63705,white,beige,"""bmw north scottsdale""",17250,23750,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2005,BMW,3 Series,325Ci,Convertible,automatic,wbabw33465pl37887,nj,4.0,86127,black,beige,"""bmw of mount laurel""",6450,8100,Wed Feb 25 2015 01:30:00 GMT-0800 (PST)
2005,BMW,5 Series,530i,Sedan,automatic,wbana73575cr59563,fl,1.9,89107,black,black,"""plus auto sales corp""",7350,4100,Fri Feb 27 2015 01:20:00 GMT-0800 (PST)
2004,BMW,3 Series,330xi,Sedan,automatic,wbaew53474pn32145,wi,2.7,150854,red,black,"""patrick european llc""",2800,4250,Wed Mar 04 2015 02:00:00 GMT-0800 (PST)
2003,BMW,X5,3.0i,SUV,,5uxfa53523lp27279,pa,2.8,69009,black,gray,"""hillside honda""",6425,7000,Fri Feb 20 2015 01:00:00 GMT-0800 (PST)
2002,BMW,3 Series,325i,Sedan,automatic,wbaet37412ng78396,md,4.1,114800,blue,black,"""darcars imports inc""",3550,4200,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2001,BMW,X5,3.0i,SUV,automatic,wbafa53571lp25264,ma,2.1,174144,black,tan,"""prestige auto mart inc""",3250,2700,Tue Feb 24 2015 02:00:00 GMT-0800 (PST)
2001,BMW,3 Series,330xi,Sedan,automatic,wbaav53431fk46179,wa,2.0,144401,gray,black,"""wells fargo dealer services""",2850,2500,Wed Feb 25 2015 04:45:00 GMT-0800 (PST)
2001,BMW,3 Series,325i,Sedan,,wbaav33491fu85806,ca,1.9,247248,black,black,"""used car auto center""",550,650,Fri Feb 20 2015 07:00:00 GMT-0800 (PST)
1996,BMW,7 Series,740iL,Sedan,automatic,wbagj8324tdl36798,tx,1.0,1,black,brown,"""titlemax/san antonio tx27""",1625,400,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2013,BMW,M3,Base,Coupe,automatic,wbskg9c53dj594611,oh,3.4,7629,red,—,"""bmw north america greer""",46900,47500,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2013,BMW,6 Series,650i,Coupe,automatic,wbaym9c55ddw20454,oh,2.8,1289,white,—,"""bmw north america greer""",58100,55000,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2013,BMW,X3,xDrive28i,SUV,automatic,5uxwx9c58d0a19145,fl,4.2,21656,black,black,"""lauderdale imports ltd bmw pembrok pines""",30700,27000,Fri Feb 20 2015 01:35:00 GMT-0800 (PST)
2013,BMW,X3,xDrive28i,SUV,automatic,5uxwx9c57d0a27947,az,3.5,34638,blue,beige,"""chapman scottsdale autoplex llc""",28400,25900,Thu Feb 26 2015 03:00:00 GMT-0800 (PST)
2014,BMW,3 Series,328i,Sedan,automatic,wba3a5g58enp31825,oh,4.1,6538,gray,black,"""bmw north america greer""",33200,32250,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,3 Series,328i,Sedan,automatic,wba3a5g51enp31875,oh,4.4,3224,blue,tan,"""bmw north america greer""",35300,37500,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,3 Series,328i,Sedan,automatic,wba3a5g57enp30858,oh,4.4,5665,black,black,"""bmw north america greer""",36100,36000,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,3 Series,328i,Sedan,automatic,wba3a5c54ep602815,oh,4.7,7009,—,black,"""bmw north america greer""",36000,35250,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,3 Series,328i,Sedan,automatic,wba3a5g5xenp33804,oh,5.0,3765,black,black,"""bmw north america greer""",33800,34500,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,3 Series,328i,Sedan,automatic,wba3a5g54enp32986,oh,3.7,8910,gray,black,"""bmw north america greer""",32700,33500,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,3 Series,328i,Sedan,automatic,wba3a5g58enp32473,oh,4.6,5147,black,black,"""bmw north america greer""",33500,33500,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,3 Series,320i,Sedan,manual,wba3b1c50ef078476,ga,4.4,18280,black,gray,"""carl black chevrolet buick gmc""",25000,23000,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2014,BMW,3 Series,320i,Sedan,automatic,wba3b1g59ent01419,oh,4.6,4048,black,—,"""bmw north america greer""",27900,28500,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,3 Series,328i,Sedan,automatic,wba3a5g57enp32819,oh,4.9,6346,white,black,"""bmw north america greer""",33200,33750,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,3 Series,328i,Sedan,automatic,wba3a5g55enp32883,oh,4.7,8201,black,black,"""bmw north america greer""",32800,34250,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,3 Series,328d xDrive,Wagon,automatic,wba3k5c50ek300349,oh,4.8,3945,gray,black,"""bmw north america greer""",36700,36500,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,4 Series,428i,Convertible,automatic,wba3v5c57ep751272,oh,4.9,7681,brown,—,"""bmw north america greer""",43300,45500,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,3 Series,335i,Sedan,automatic,wba3a9c52ekw74066,oh,4.8,6395,blue,tan,"""bmw north america greer""",39100,38750,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,X5,xDrive35d,SUV,automatic,5uxks4c52e0j97390,oh,4.9,18875,gray,black,"""bmw north america greer""",56100,56500,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,5 Series Gran Turismo,535i,Hatchback,automatic,wba5m2c50ed872009,oh,4.2,8768,—,tan,"""bmw north america greer""",44600,45750,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535d,Sedan,automatic,wbaxa5c5xed690756,oh,4.7,8255,black,black,"""bmw north america greer""",43400,46750,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,3 Series,335i xDrive,Sedan,automatic,wba3b9g58enr92294,oh,4.7,13747,black,black,"""bmw north america greer""",42100,40500,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,5 Series Gran Turismo,535i,Hatchback,automatic,wba5m2c59ed872011,oh,4.0,1169,—,tan,"""bmw north america greer""",45700,42000,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,3 Series,328i xDrive SULEV,Sedan,automatic,wba3b5g55ens09635,oh,3.9,10247,black,black,"""bmw north america greer""",34500,35000,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,4 Series,435i,Convertible,automatic,wba3t3c57ep737611,oh,4.4,6476,black,tan,"""bmw north america greer""",52700,53750,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,4 Series,428i,Convertible,automatic,wba3v5c57ep751286,oh,4.4,8021,gray,black,"""bmw north america greer""",48100,48250,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,M6,Base,Coupe,automatic,wbslx9c58ed160401,oh,3.6,5579,—,black,"""bmw north america greer""",96000,94000,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535i,Sedan,automatic,wba5b1c51ed479720,fl,3.8,20805,white,tan,"""enterprise veh exchange/rental""",41100,39100,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT)
2014,BMW,X5,xDrive35d,SUV,automatic,5uxks4c53e0c06990,oh,4.8,1655,gray,black,"""bmw north america greer""",65000,61500,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,3 Series,328i xDrive SULEV,Sedan,automatic,wba3b5g55ens09960,oh,5.0,1225,gray,—,"""bmw north america greer""",34900,35000,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535i xDrive,Sedan,automatic,wba5b3c51ed539216,oh,4.3,3295,white,tan,"""bmw north america greer""",46300,42250,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,4 Series,435i,Convertible,automatic,wba3t3c51ep737619,oh,4.4,8015,black,black,"""bmw north america greer""",50800,51250,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,5 Series,528i xDrive,Sedan,,wba5a7c53ed616016,nj,4.8,18651,black,black,"""enterprise veh exchange/rental""",38800,36700,Wed Mar 04 2015 01:30:00 GMT-0800 (PST)
2014,BMW,3 Series,328i xDrive SULEV,Sedan,automatic,wba3b5g57ens10172,oh,2.6,4201,black,black,"""bmw north america greer""",36000,33750,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,M5,Base,Sedan,automatic,wbsfv9c58ed592988,oh,4.8,4503,gray,—,"""bmw north america greer""",78000,96500,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535i,Sedan,automatic,wba5b1c58ed480508,oh,4.7,7384,white,black,"""bmw north america greer""",43300,45750,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,5 Series,528i xDrive,Sedan,automatic,wba5a7c57ed619629,oh,4.7,8208,white,—,"""bmw north america greer""",43300,42500,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,3 Series,328i xDrive,Sedan,automatic,wba3b3g57enr85057,oh,4.8,9350,white,black,"""bmw north america greer""",33300,34750,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2014,BMW,4 Series,428i,Convertible,automatic,wba3v5c53ep751253,oh,5.0,6614,black,black,"""bmw north america greer""",48600,47750,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2015,BMW,3 Series,328i,Sedan,automatic,wba3a5c57ff606431,fl,3.7,14524,silver,black,"""sixt rent a car""",32900,29000,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2012,BMW,5 Series,528i,Sedan,automatic,wbaxg5c51cdy28468,fl,3.4,54272,blue,black,"""financial services remarketing (lease)""",25200,22600,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35d,SUV,automatic,5uxzw0c52cl667781,fl,3.1,54650,black,black,"""financial services remarketing (lease)""",30900,28800,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2012,BMW,7 Series,740i,Sedan,automatic,wbaka4c53cds99188,fl,2.5,55824,black,black,"""financial services remarketing (lease)""",30100,28500,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2012,BMW,5 Series Gran Turismo,550i,Hatchback,automatic,wbasn4c5xcc210128,fl,4.5,50452,blue,tan,"""financial services remarketing (lease)""",34500,35000,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Convertible,automatic,wbadw3c52be540154,fl,4.8,26498,beige,beige,"""american bank auto liquidators""",24600,25000,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph7c52be680784,fl,2.2,25872,white,tan,"""financial services remarketing (lease)""",19500,17800,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2011,BMW,3 Series,335d,Sedan,automatic,wbapn7c57ba948051,nc,4.3,56652,silver,gray,"""hendrick lexus""",19550,20800,Wed Mar 04 2015 06:00:00 GMT-0800 (PST)
2010,BMW,3 Series,328i,Sedan,automatic,wbaph7g56anm49167,fl,1.9,96472,blue,tan,"""financial services remarketing (lease)""",11550,10000,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2009,BMW,3 Series,328i,Convertible,automatic,wbawl13549px26816,fl,2.6,52344,gray,gray,"""mercedes-benz of coconut creek""",16800,16800,Tue Feb 24 2015 01:15:00 GMT-0800 (PST)
2009,BMW,3 Series,335i,Convertible,automatic,wbawl73539p179959,ga,2.4,50829.0,black,beige,"""nalley bmw""",17850,18900,Thu Feb 26 2015 02:00:00 GMT-0800 (PST)
2009,BMW,3 Series,335i,Convertible,automatic,wbawl73579p180127,ga,1.9,117348.0,black,beige,"""georgia united credit union""",11600,10700,Tue Feb 24 2015 05:00:00 GMT-0800 (PST)
2008,BMW,1 Series,135i,Convertible,automatic,wbaun93528vf55304,tn,3.4,43856.0,black,tan,"""t & s motors""",15400,16200,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2008,BMW,X3,3.0si,SUV,automatic,wbxpc934x8wj11482,nc,3.6,99913.0,silver,black,"""hendrick bmw northlake""",9925,9500,Wed Feb 25 2015 06:00:00 GMT-0800 (PST)
2008,BMW,5 Series,550i,Sedan,manual,wbanw53518ct34439,tn,2.8,112397.0,silver,black,"""t & s motors""",12200,13300,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2008,BMW,X5,3.0si,SUV,automatic,5uxfe43568l001138,il,3.4,110206.0,gray,black,"""remarketing by ge/manheim chicago""",13450,11400,Thu Feb 26 2015 02:00:00 GMT-0800 (PST)
2008,BMW,X5,3.0si,SUV,automatic,5uxfe43548l036082,nc,3.5,82858.0,gray,brown,"""hendrick lexus""",15150,14700,Wed Feb 25 2015 06:00:00 GMT-0800 (PST)
2008,BMW,6 Series,650i,Convertible,automatic,wbaeb53538cx60032,fl,3.9,64557.0,black,beige,"""mercedes benz of sarasota""",24300,25200,Tue Feb 24 2015 01:15:00 GMT-0800 (PST)
2007,BMW,3 Series,335i,Sedan,automatic,wbavb73537vf51861,wi,2.0,130646.0,gray,gray,"""citizens finance/appleton""",6950,6700,Wed Mar 04 2015 02:00:00 GMT-0800 (PST)
2007,BMW,3 Series,328i,Sedan,,wbava33517pv64475,nj,2.3,106280.0,gray,black,"""bmw of mount laurel""",7725,7700,Wed Feb 25 2015 01:30:00 GMT-0800 (PST)
2007,BMW,X3,3.0si,SUV,automatic,wbxpc93497wf21904,pa,4.2,156511.0,silver,black,"""car sense inc""",4525,8200,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2007,BMW,X5,4.8i,SUV,automatic,5uxfe835x7lz46762,nc,3.2,70535.0,white,beige,"""hendrick lexus""",16650,16800,Wed Mar 04 2015 06:00:00 GMT-0800 (PST)
2006,BMW,M5,Base,Sedan,,wbsnb93586b582821,fl,2.8,71989.0,black,black,"""autonation chevrolet greenacres""",20400,19600,Tue Mar 03 2015 01:15:00 GMT-0800 (PST)
2006,BMW,3 Series,325Ci,Coupe,automatic,wbabd33466pm51380,va,3.3,99796.0,gray,gray,"""fiserv""",5500,6200,Wed Feb 25 2015 01:30:00 GMT-0800 (PST)
2006,BMW,5 Series,530i,Sedan,automatic,wbane73536cm34280,fl,2.9,77534.0,gray,gray,"""remarketing by ge/drivetime""",8850,8600,Wed Feb 25 2015 01:00:00 GMT-0800 (PST)
2006,BMW,7 Series,750Li,Sedan,automatic,wbahn83596dt36223,fl,2.5,86080.0,black,black,"""toyota financial services""",10100,10400,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2005,BMW,X5,3.0i,SUV,automatic,5uxfa13545ly00194,wi,2.9,122261.0,gray,black,"""napletons river oaks honda""",6400,6400,Wed Feb 25 2015 02:00:00 GMT-0800 (PST)
2005,BMW,6 Series,645Ci,Convertible,automatic,wbaek73465b324697,nc,3.9,36860.0,silver,tan,"""berglund luxury auto of roanoke""",20800,22400,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2004,BMW,3 Series,325i,Sedan,automatic,wbaet37434nj42324,nc,2.0,97083.0,green,beige,"""dt credit corporation""",4575,4600,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2004,BMW,3 Series,330xi,Sedan,manual,wbaew53474pg10832,fl,3.5,122034.0,blue,beige,"""mercedes-benz of coconut creek""",3975,5300,Tue Feb 24 2015 10:00:00 GMT-0800 (PST)
2004,BMW,X5,4.4i,SUV,automatic,5uxfb53504lv05354,va,2.8,124312.0,gray,gray,"""dt credit corporation""",5750,3300,Thu Feb 26 2015 00:50:00 GMT-0800 (PST)
2004,BMW,Z4,3.0i,Convertible,manual,4usbt53514lt27297,va,1.9,135227.0,black,black,"""fiserv""",5525,4700,Wed Feb 25 2015 01:30:00 GMT-0800 (PST)
2004,BMW,X5,4.4i,SUV,automatic,5uxfb53524lv01936,nc,3.4,156174.0,gold,tan,"""rippy cadillac llc""",4325,3400,Mon Feb 23 2015 01:30:00 GMT-0800 (PST)
2003,BMW,3 Series,325xi,Sedan,manual,wbaeu33473pf59664,va,2.0,229638.0,gray,black,"""brown's dulles nissan""",1025,1700,Thu Feb 26 2015 01:05:00 GMT-0800 (PST)
2003,BMW,3 Series,325i,Sedan,automatic,wbaet37433nj27868,fl,2.4,109833.0,blue,gray,"""autonation chevrolet airport""",3600,4000,Tue Feb 24 2015 10:00:00 GMT-0800 (PST)
2013,BMW,3 Series,328i,Sedan,automatic,wba3c1g56dnr45097,ca,4.3,35614.0,red,black,"""avis corporation""",24100,24100,Tue Mar 10 2015 05:45:00 GMT-0700 (PDT)
2013,BMW,3 Series,328i xDrive,Sedan,automatic,wba3b5c56dj598488,nj,4.7,58829.0,red,black,"""wheels exchange llc""",21400,23100,Wed Feb 25 2015 01:30:00 GMT-0800 (PST)
2013,BMW,5 Series,528i xDrive,Sedan,automatic,wbaxh5c53ddw15214,ca,3.8,35724.0,silver,black,"""avis corporation""",29500,28250,Tue Mar 03 2015 04:45:00 GMT-0800 (PST)
2013,BMW,5 Series,528i,Sedan,automatic,wbaxg5c53ddy34760,fl,3.4,36668.0,silver,black,"""avis corporation""",27600,27500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT)
2015,BMW,X3,xDrive28i,SUV,automatic,5uxwx9c52f0d46210,fl,4.4,16965.0,black,black,"""sixt rent a car""",30200,30200,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2015,BMW,X3,xDrive28i,SUV,automatic,5uxwx9c58f0d46356,fl,4.1,17359.0,white,black,"""sixt rent a car""",30100,29700,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2012,BMW,3 Series,328i,Sedan,automatic,wba3a5c55cfj88804,ca,4.2,27472.0,gray,—,"""financial services remarketing (lease)""",26700,26750,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2012,BMW,5 Series,528i,Sedan,automatic,wbaxg5c5xcdx03484,ca,4.0,52556.0,white,—,"""financial services remarketing (lease)""",25500,26000,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2012,BMW,5 Series,528i,Sedan,automatic,wbaxg5c57cdx04947,ca,4.8,23707.0,white,black,"""financial services remarketing (lease)""",29400,31500,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2012,BMW,5 Series,528i,Sedan,automatic,wbaxg5c53cdy28147,ca,4.7,26083.0,black,black,"""financial services remarketing (lease)""",29100,30500,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2012,BMW,5 Series,528i,Sedan,automatic,wbaxg5c54cdx04761,ca,4.4,25991.0,gray,black,"""financial services remarketing (lease)""",29100,28000,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2012,BMW,3 Series,328i,Convertible,automatic,wbadw7c59ce728856,ca,4.5,35158.0,white,black,"""financial services remarketing (lease)""",26800,29250,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2012,BMW,7 Series,740i,Sedan,automatic,wbaka4c52cds99375,ca,4.2,46945.0,black,black,"""financial services remarketing (lease)""",31400,33000,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2012,BMW,X3,xDrive35i,SUV,automatic,5uxwx7c50cl736671,ca,2.4,44902.0,white,beige,"""financial services remarketing""",27400,26500,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35i Premium,SUV,automatic,5uxzv4c50cl750233,ca,4.3,50068.0,white,white,"""century dealer services corp""",31900,32750,Wed Feb 25 2015 04:00:00 GMT-0800 (PST)
2012,BMW,X3,xDrive28i,SUV,automatic,5uxwx5c50cl725206,fl,4.2,41490.0,white,black,"""alternative enterprises inc""",26200,26600,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph7c58be683074,fl,3.6,37429.0,blue,black,"""tdaf remarketing""",18250,18600,Tue Mar 03 2015 01:00:00 GMT-0800 (PST)
2011,BMW,1 Series,128i,Coupe,automatic,wbaup7c59bvp21952,fl,4.2,48952.0,black,tan,"""nicholas financial inc/clearwater""",14050,13700,Thu Feb 26 2015 07:00:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5g5xbnm78094,ca,4.4,50637.0,white,beige,"""mckenna audi/mckenna bmw""",17050,18750,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5c51ba448642,ca,3.9,28082.0,white,black,"""financial services remarketing (lease)""",19200,20500,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5g54bnm76776,ca,4.6,30020.0,white,brown,"""financial services remarketing (lease)""",19000,20750,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5g58bnm72584,ca,3.5,45821.0,gray,gray,"""mckenna audi/mckenna bmw""",17500,15400,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph7c50be851273,pr,4.1,54944.0,gray,beige,"""financial services remarketing (land rovers)""",16550,17300,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5c55bf093218,ca,4.7,20229.0,black,black,"""financial services remarketing (lease)""",20000,21250,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph7g59bnm55384,ga,2.8,83347.0,black,tan,"""financial services remarketing (lease)""",14250,12400,Thu Feb 26 2015 02:00:00 GMT-0800 (PST)
2011,BMW,3 Series,335i,Sedan,automatic,wbapm5g52bnn01055,ca,4.6,17411.0,blue,black,"""financial services remarketing (lease)""",25500,27750,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2011,BMW,3 Series,335d,Sedan,automatic,wbapn7c55ba779664,oh,4.1,39134.0,black,tan,"""cap city motorsports llc""",21300,19700,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2010,BMW,3 Series,328i,Sedan,automatic,wbaph5g53anm36655,ca,4.2,77962.0,white,beige,"""wells fargo dealer services""",12650,14500,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2010,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk5c52aa652592,ca,3.5,47690.0,blue,brown,"""mckenna audi/mckenna bmw""",15600,15500,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2010,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk7c59aa461554,md,3.5,60412.0,white,brown,"""justice federal credit union""",14250,15600,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2009,BMW,3 Series,335i xDrive,Coupe,automatic,wbawc73569e269859,pa,4.3,62061.0,white,beige,"""bergeys chrysler jeep dodge""",16100,15900,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2009,BMW,5 Series,528i,Sedan,automatic,wbanu53519c120221,ga,2.8,142864.0,gray,black,"""wells fargo dealer services""",8950,8200,Thu Feb 26 2015 02:00:00 GMT-0800 (PST)
2009,BMW,X5,xDrive30i,SUV,automatic,5uxfe435x9l272947,ga,2.6,94897.0,red,tan,"""financial services remarketing (lease)""",15600,14500,Thu Feb 26 2015 02:00:00 GMT-0800 (PST)
2009,BMW,X5,xDrive30i,SUV,automatic,5uxfe43559l261094,il,2.4,90808.0,black,black,"""perillo bmw inc""",16200,15900,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
2008,BMW,7 Series,750Li,Sedan,automatic,wbahn83568dt83261,mi,3.5,94189.0,black,black,"""credit acceptance corp/vrs/southfield""",13800,12400,Thu Feb 26 2015 01:30:00 GMT-0800 (PST)
2008,BMW,3 Series,328i,Sedan,automatic,wbavc53558fz87671,ca,1.9,77966.0,red,tan,"""exeter finance corp""",10050,11400,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2008,BMW,5 Series,528xi,Sedan,automatic,wbanv13528c150106,pa,3.6,101918.0,white,beige,"""levittown ford llc""",10850,9000,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2008,BMW,X3,3.0si,SUV,automatic,wbxpc93448wj13986,ca,2.0,92770.0,blue,beige,"""remarketing by ge/manheim california""",10450,8200,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
